State,Zip Code,Returns Filed,AGI
IN,46321,11890,1066533
IN,46320,5190,146184
IN,46319,9060,446960
IN,46312,10630,312887
IN,46311,10820,850261
IN,46310,6410,344792
IN,46307,31340,2221089
IN,46304,12590,912721
IN,46303,7100,405796
IN,46290,130,29529
IN,46280,3940,269577
IN,46278,4410,528681
IN,46268,13690,650134
IN,46260,17140,1294896
IN,46259,5780,498986
IN,46256,11990,1093055
IN,46254,20060,778970
IN,46250,11280,814833
IN,46241,13930,438140
IN,46240,11430,1087061
IN,46239,13450,783304
IN,46237,20480,1145992
IN,46236,13460,1252843
IN,46235,14590,487270
IN,46234,13000,791430
IN,46231,5110,240561
IN,46229,13480,533989
IN,46228,7780,506139
IN,46227,27350,1098864
IN,46226,20830,766228
IN,46225,2930,87811
IN,46224,17430,577037
IN,46222,15100,405615
IN,46221,12340,481824
IN,46220,19890,1720659
IN,46219,17070,680018
IN,46218,12810,306746
IN,46217,15870,898518
IN,46216,1190,68583
IN,46214,12360,500267
IN,46208,9380,523837
IN,46205,13830,747593
IN,46204,3910,452910
IN,46203,16820,570435
IN,46202,8570,560462
IN,46201,13320,376106
IN,46186,810,47755
IN,46184,5880,298803
IN,46182,900,42565
IN,46181,2340,153312
IN,46180,460,25147
IN,46176,13320,634635
IN,46175,260,10777
IN,46173,5060,235191
IN,46172,1070,49998
IN,46171,820,38071
IN,46168,15180,926429
IN,46167,3240,234759
IN,46166,1030,43020
IN,46165,700,43686
IN,46164,2060,112735
IN,46163,6120,477056
IN,46162,260,18145
IN,46161,1250,65650
IN,46160,2870,149228
IN,46158,11700,663012
IN,46157,1780,108705
IN,46156,640,31695
IN,46151,14680,799346
IN,46150,370,19289
IN,46149,930,57641
IN,46148,2280,116335
IN,46147,1340,73597
IN,46143,26370,1890800
IN,46142,15710,986912
IN,46140,19640,1139535
IN,46135,7710,372386
IN,46133,400,16605
IN,46131,14410,777035
IN,46130,1230,75020
IN,46128,970,49059
IN,46127,160,6743
IN,46126,2260,132463
IN,46124,3690,162259
IN,46123,17110,1269424
IN,46122,7490,474877
IN,46121,2320,144881
IN,46120,2760,135971
IN,46118,2350,137571
IN,46117,300,16033
IN,46115,900,45049
IN,46113,6980,356523
IN,46112,17810,1330293
IN,46110,250,14101
IN,46107,6440,256342
IN,46106,3320,305055
IN,46105,890,43270
IN,46104,430,20351
IN,46077,13940,2317662
IN,46076,740,39823
IN,46075,2450,191093
IN,46074,14630,1468510
IN,46072,4410,244864
IN,46071,1590,89379
IN,46070,980,46150
IN,46069,3280,190278
IN,46068,1320,78966
IN,46065,1600,87028
IN,46064,6620,436746
IN,46062,15610,1419352
IN,46060,18850,1247403
IN,46058,990,53120
IN,46057,530,26411
IN,46056,1110,57577
IN,46055,5790,565922
IN,46052,10830,585466
IN,46051,1350,69696
IN,46050,800,41670
IN,46049,360,18229
IN,46048,890,37253
IN,46044,1390,65370
IN,46041,10840,485838
IN,46040,5330,554058
IN,46039,330,17005
IN,46038,19990,1537338
IN,46037,18800,2196892
IN,46036,5240,211251
IN,46035,540,25573
IN,46034,3480,260988
IN,46033,17490,2535042
IN,46032,21960,3392527
IN,46031,1070,60323
IN,46030,1450,86553
IN,46017,2980,133174
IN,46016,7190,178518
IN,46013,8980,345190
IN,46012,8920,389276
IN,46011,8120,428073
IN,46001,4880,222495
OH,45898,570,23463
OH,45896,950,44585
OH,45895,8980,463402
OH,45894,320,15959
OH,45891,7490,359464
OH,45890,320,14957
OH,45889,680,46261
OH,45887,2130,104146
OH,45886,230,10339
OH,45885,6440,309651
OH,45883,1960,184894
OH,45882,1450,72671
OH,45881,710,39261
OH,45880,1110,56224
OH,45879,2910,131079
OH,45877,1070,57149
OH,45875,5630,318182
OH,45874,1050,47217
OH,45873,1090,51328
OH,45872,1990,83045
OH,45871,1070,58024
OH,45869,2400,189466
OH,45868,330,16448
OH,45867,600,31943
OH,45865,2630,192207
OH,45863,570,25195
OH,45862,660,28338
OH,45860,1110,70188
OH,45858,1490,73635
OH,45856,2420,122099
OH,45851,280,15299
OH,45850,1720,91525
OH,45849,520,24338
OH,45846,2180,139065
OH,45845,1690,110935
OH,45844,1610,96096
OH,45843,1650,77642
OH,45841,460,24311
OH,45840,27350,1725503
OH,45836,660,29164
OH,45835,210,9971
OH,45833,5230,280316
OH,45832,1370,68095
OH,45831,1470,72261
OH,45830,2950,151296
OH,45828,3170,190732
OH,45827,1080,57198
OH,45822,9950,501618
OH,45821,640,27012
OH,45819,110,4531
OH,45817,2940,184448
OH,45814,1280,68408
OH,45813,1690,80067
OH,45812,850,33081
OH,45810,2860,144706
OH,45808,140,5235
OH,45807,5990,402721
OH,45806,5470,323909
OH,45805,10960,637819
OH,45804,6280,203677
OH,45801,9760,368581
OH,45788,470,25247
OH,45786,1470,81866
OH,45784,1550,86184
OH,45780,1350,55202
OH,45778,360,13601
OH,45776,310,12293
OH,45775,580,22709
OH,45773,320,17428
OH,45772,730,32894
OH,45771,1460,67435
OH,45770,220,8410
OH,45769,2490,106318
OH,45768,840,40815
OH,45767,1080,45164
OH,45766,610,24364
OH,45764,3050,106033
OH,45761,690,25481
OH,45760,1250,46108
OH,45750,12440,666598
OH,45746,160,5212
OH,45745,480,21356
OH,45744,1370,67163
OH,45743,510,22792
OH,45742,1390,75601
OH,45741,300,11226
OH,45735,750,34952
OH,45734,210,9820
OH,45732,1950,73813
OH,45729,720,43105
OH,45727,230,8170
OH,45724,720,33494
OH,45723,1500,70683
OH,45715,1200,57544
OH,45714,4860,224397
OH,45711,410,18068
OH,45710,2500,117064
OH,45701,9800,592651
OH,45697,1990,94179
OH,45696,530,24884
OH,45695,250,9723
OH,45694,4940,273219
OH,45693,3430,144889
OH,45692,3390,135956
OH,45690,5770,270353
OH,45688,180,6296
OH,45686,1190,44398
OH,45685,500,23543
OH,45684,690,36890
OH,45682,840,35122
OH,45681,630,25556
OH,45680,5360,232986
OH,45679,1200,48660
OH,45678,470,18606
OH,45673,170,6587
OH,45672,660,29645
OH,45671,170,6365
OH,45669,4680,257345
OH,45663,2530,102166
OH,45662,10650,443042
OH,45661,2860,126584
OH,45660,3050,125299
OH,45659,1040,39436
OH,45658,910,37008
OH,45657,880,35877
OH,45656,2490,100969
OH,45654,370,15542
OH,45653,1570,81794
OH,45652,1250,60647
OH,45651,2220,95991
OH,45650,150,4288
OH,45648,4440,211828
OH,45647,960,40137
OH,45646,170,6480
OH,45645,1140,54469
OH,45644,1980,99108
OH,45640,6800,312881
OH,45638,8620,371518
OH,45634,750,27576
OH,45631,6170,308115
OH,45629,1200,56442
OH,45628,2280,111843
OH,45623,1310,57304
OH,45622,190,7726
OH,45620,390,18211
OH,45619,3360,162347
OH,45616,470,17098
OH,45614,1810,83228
OH,45613,1350,55454
OH,45612,1930,76023
OH,45601,23730,1128246
OH,45506,5770,193548
OH,45505,8550,276019
OH,45504,7640,431383
OH,45503,15370,696935
OH,45502,8000,494633
OH,45459,14860,1270185
OH,45458,16730,1745729
OH,45449,9600,387605
OH,45440,10960,758018
OH,45439,5380,202419
OH,45434,6200,596599
OH,45433,800,36623
OH,45432,7590,415788
OH,45431,12970,752017
OH,45430,3870,286959
OH,45429,13820,1064894
OH,45426,7820,267077
OH,45424,24610,1225479
OH,45420,12470,489459
OH,45419,8170,764702
OH,45417,11550,300796
OH,45416,2510,76011
OH,45415,6280,335334
OH,45414,9970,537343
OH,45410,6590,214959
OH,45409,3120,234339
OH,45406,9100,275771
OH,45405,7810,243704
OH,45404,4160,116989
OH,45403,5710,160889
OH,45402,4270,157598
OH,45390,1410,52105
OH,45388,350,20983
OH,45387,2870,203098
OH,45385,18010,1052520
OH,45383,3320,150753
OH,45382,540,23880
OH,45381,2540,120367
OH,45380,2670,149952
OH,45377,7900,450976
OH,45373,17220,1085882
OH,45371,9960,704875
OH,45370,1150,114086
OH,45369,1730,90575
OH,45368,2310,118421
OH,45365,14460,704709
OH,45363,860,56537
OH,45362,520,27133
OH,45359,950,48532
OH,45356,12210,556053
OH,45348,430,31240
OH,45347,1990,84266
OH,45346,1040,48014
OH,45345,2800,119828
OH,45344,7990,397162
OH,45342,17920,994453
OH,45341,1780,74515
OH,45340,380,20363
OH,45339,610,34535
OH,45338,2540,120947
OH,45337,870,49288
OH,45335,3310,182403
OH,45334,1000,51794
OH,45333,710,35032
OH,45332,300,11009
OH,45331,10990,500122
OH,45327,4360,241543
OH,45326,560,27919
OH,45325,1180,67753
OH,45324,17700,813615
OH,45323,2710,143793
OH,45322,10660,542057
OH,45321,450,17910
OH,45320,7230,352757
OH,45318,2590,137367
OH,45317,500,25468
OH,45315,2420,160996
OH,45314,1600,88267
OH,45312,760,45047
OH,45311,2640,121407
OH,45309,6010,330792
OH,45308,2190,102532
OH,45306,1080,62400
OH,45305,5610,482689
OH,45304,3450,172517
OH,45303,1040,44801
OH,45302,2110,128035
OH,45255,11390,1111748
OH,45252,2620,210041
OH,45251,11320,528112
OH,45249,6910,867872
OH,45248,13270,902670
OH,45247,12530,944923
OH,45246,8020,464664
OH,45245,9960,637510
OH,45244,14140,1382506
OH,45243,7490,2362897
OH,45242,11620,1456044
OH,45241,12900,1121092
OH,45240,14280,608182
OH,45239,14440,599046
OH,45238,23520,1097350
OH,45237,9860,547698
OH,45236,13030,842695
OH,45233,7920,665667
OH,45232,2580,61375
OH,45231,21060,978238
OH,45230,14140,1130243
OH,45229,5110,220894
OH,45227,9410,618296
OH,45226,3290,397602
OH,45225,3180,59892
OH,45224,10110,483610
OH,45223,6020,227061
OH,45220,5520,362988
OH,45219,4640,147978
OH,45218,2020,103199
OH,45217,3170,129561
OH,45216,4250,142357
OH,45215,14940,1019474
OH,45214,3160,84322
OH,45213,6300,357831
OH,45212,10910,468869
OH,45211,17920,728881
OH,45209,6310,429382
OH,45208,10140,1674419
OH,45207,2500,67391
OH,45206,5200,362713
OH,45205,7370,206196
OH,45204,2390,75019
OH,45203,1020,36275
OH,45202,8260,989173
OH,45177,10200,572847
OH,45176,4070,199240
OH,45174,1060,235731
OH,45171,2690,123188
OH,45169,2150,95154
OH,45168,660,27812
OH,45167,1490,62362
OH,45162,1200,65342
OH,45160,300,12477
OH,45159,1580,69763
OH,45157,4490,263392
OH,45154,4110,180918
OH,45153,800,41533
OH,45152,5640,401871
OH,45150,16190,1040903
OH,45148,720,33943
OH,45146,670,30051
OH,45144,1490,57560
OH,45142,1980,86718
OH,45140,26260,2411021
OH,45135,2120,100557
OH,45133,9860,412856
OH,45130,1580,67629
OH,45123,3560,145327
OH,45122,5050,249426
OH,45121,3740,173323
OH,45120,1440,65929
OH,45118,1740,86277
OH,45113,1990,123518
OH,45111,220,12464
OH,45107,4450,215411
OH,45106,5440,262515
OH,45103,15870,892354
OH,45102,10930,553435
OH,45101,920,39306
OH,45069,25420,2144382
OH,45068,5520,454933
OH,45067,6700,323166
OH,45066,11930,1161123
OH,45065,2460,189340
OH,45064,1370,72980
OH,45056,7410,451930
OH,45054,1130,91847
OH,45053,1630,112254
OH,45052,2170,205623
OH,45050,5200,313207
OH,45044,23510,1345342
OH,45042,12770,671762
OH,45040,25930,2707826
OH,45039,12540,1105190
OH,45036,16870,1194130
OH,45034,610,50344
OH,45033,140,4134
OH,45030,9430,532055
OH,45015,5450,191634
OH,45014,23490,1205927
OH,45013,25270,1305160
OH,45011,31590,1980559
OH,45005,14500,698105
OH,45003,440,18738
OH,45002,6410,443493
OH,44907,6990,291179
OH,44906,7930,367836
OH,44905,5610,198688
OH,44904,7000,387592
OH,44903,11810,582838
OH,44902,1830,39313
OH,44890,5150,229499
OH,44889,3270,180154
OH,44887,490,21591
OH,44883,13560,636575
OH,44882,1380,65712
OH,44880,1290,56897
OH,44878,1260,55336
OH,44875,6580,292084
OH,44870,20030,882357
OH,44867,1050,53254
OH,44866,870,39918
OH,44865,1470,61168
OH,44864,1540,71099
OH,44859,850,39571
OH,44857,11680,576252
OH,44855,590,28191
OH,44854,890,41830
OH,44853,760,34494
OH,44851,2500,110862
OH,44849,1110,50568
OH,44847,1840,89743
OH,44846,1750,112160
OH,44844,390,18005
OH,44843,1280,72664
OH,44842,2710,116287
OH,44841,390,19069
OH,44840,1370,70734
OH,44839,6740,446209
OH,44837,1850,77476
OH,44836,1220,55724
OH,44833,7770,320610
OH,44830,8700,344268
OH,44827,3260,136893
OH,44826,880,40757
OH,44824,2080,103067
OH,44822,1510,72185
OH,44820,8490,350542
OH,44818,1250,57703
OH,44817,670,31333
OH,44814,1460,74704
OH,44813,3680,181770
OH,44811,6350,305730
OH,44807,1150,55013
OH,44805,14750,743327
OH,44804,580,28717
OH,44802,510,30567
OH,44730,2950,133419
OH,44721,6890,469032
OH,44720,20480,1416912
OH,44718,6730,807197
OH,44714,4350,185611
OH,44710,4150,135933
OH,44709,9230,447965
OH,44708,13060,679187
OH,44707,3860,118013
OH,44706,8260,325742
OH,44705,7750,253865
OH,44704,1580,39979
OH,44703,3430,93818
OH,44702,250,24003
OH,44699,400,20317
OH,44695,540,28845
OH,44691,20560,1184794
OH,44689,310,11901
OH,44688,1400,57337
OH,44685,13830,970586
OH,44683,3560,136095
OH,44681,3680,204000
OH,44680,2110,109406
OH,44677,1410,69284
OH,44676,2290,103924
OH,44675,890,42584
OH,44672,2150,80373
OH,44669,710,43911
OH,44667,6400,338130
OH,44666,1500,114222
OH,44663,12320,602730
OH,44662,4550,211410
OH,44657,4770,222668
OH,44656,1260,60688
OH,44654,8770,487565
OH,44651,350,15907
OH,44647,8990,401817
OH,44646,23370,1297704
OH,44645,1240,70102
OH,44644,2200,120081
OH,44643,1520,74589
OH,44641,10210,533987
OH,44638,690,32347
OH,44637,1200,48174
OH,44634,1010,54158
OH,44633,1030,43876
OH,44632,4930,318681
OH,44629,1050,52047
OH,44628,500,21888
OH,44627,2450,110302
OH,44626,1510,73513
OH,44625,610,28101
OH,44624,2260,116150
OH,44622,9040,573691
OH,44621,2030,92533
OH,44620,760,41273
OH,44618,3080,168836
OH,44615,4970,255015
OH,44614,6340,380221
OH,44613,970,40119
OH,44612,2650,157500
OH,44611,840,36961
OH,44609,1760,88686
OH,44608,1260,56040
OH,44606,3060,147471
OH,44601,15330,672730
OH,44515,14200,618754
OH,44514,11980,840599
OH,44512,17560,927676
OH,44511,9350,382986
OH,44510,880,16877
OH,44509,4740,135332
OH,44507,1720,35014
OH,44506,970,20167
OH,44505,6850,259437
OH,44504,1860,61062
OH,44503,160,5581
OH,44502,3650,85993
OH,44491,1560,72293
OH,44490,370,12587
OH,44485,6510,188216
OH,44484,11390,674498
OH,44483,11600,454675
OH,44481,5160,248063
OH,44473,1960,107884
OH,44471,5260,192692
OH,44470,1850,85905
OH,44460,11990,608526
OH,44455,780,30943
OH,44454,500,21514
OH,44452,1430,87003
OH,44451,1540,84294
OH,44450,830,35022
OH,44449,590,29471
OH,44446,10150,392790
OH,44445,1470,69915
OH,44444,5000,215970
OH,44443,850,38678
OH,44442,2000,106697
OH,44441,770,40122
OH,44440,2290,112113
OH,44438,2150,77868
OH,44437,2150,102196
OH,44436,1920,93120
OH,44432,4730,205196
OH,44431,2340,110837
OH,44430,1740,62035
OH,44429,1220,69072
OH,44428,1500,68945
OH,44427,680,31631
OH,44425,7560,363206
OH,44423,1090,49457
OH,44420,7450,345186
OH,44418,660,33860
OH,44417,750,35430
OH,44413,3430,144596
OH,44412,1350,71460
OH,44411,1040,50454
OH,44410,9030,496692
OH,44408,5080,290468
OH,44406,11820,1042813
OH,44405,3390,114776
OH,44404,660,32190
OH,44403,2010,100047
OH,44402,1540,69928
OH,44401,1360,74427
OH,44333,9570,1270631
OH,44321,7630,697456
OH,44320,9110,306901
OH,44319,11660,624774
OH,44314,8320,263103
OH,44313,13660,848429
OH,44312,15780,704491
OH,44311,2350,52543
OH,44310,10780,326738
OH,44308,310,17319
OH,44307,3020,72632
OH,44306,9380,249957
OH,44305,10180,341568
OH,44304,1020,20402
OH,44303,3960,278483
OH,44302,2340,76996
OH,44301,6750,232687
OH,44288,1750,67069
OH,44287,3400,155426
OH,44286,3290,424423
OH,44281,15370,1083117
OH,44280,2830,198645
OH,44278,9320,551430
OH,44276,1000,49961
OH,44275,1620,93361
OH,44273,3480,195842
OH,44272,2720,148286
OH,44270,4120,182961
OH,44266,16200,755986
OH,44264,1460,147420
OH,44262,2670,166126
OH,44260,6900,370702
OH,44256,31760,2461193
OH,44255,3980,211780
OH,44254,2490,109212
OH,44253,1840,109265
OH,44241,9160,490294
OH,44240,16350,843777
OH,44236,12540,1825975
OH,44235,650,30917
OH,44234,1760,98930
OH,44233,4240,434190
OH,44231,4020,191986
OH,44230,3970,217618
OH,44224,20270,1338131
OH,44223,9640,616099
OH,44221,15730,687305
OH,44217,1940,97845
OH,44216,4790,313247
OH,44215,1100,52180
OH,44214,1050,54248
OH,44212,23530,1318245
OH,44203,19190,843628
OH,44202,10630,1171212
OH,44201,3230,175541
OH,44149,10580,880431
OH,44147,10530,885540
OH,44146,15890,646037
OH,44145,17780,1906231
OH,44144,11410,454103
OH,44143,13210,1045061
OH,44142,10330,434270
OH,44141,7360,929649
OH,44140,8050,953354
OH,44139,12390,1488114
OH,44138,11770,754620
OH,44137,11460,391199
OH,44136,13640,1003401
OH,44135,12840,461865
OH,44134,20390,909319
OH,44133,17170,1142367
OH,44132,7310,256720
OH,44131,11400,825353
OH,44130,27920,1328645
OH,44129,15130,667582
OH,44128,13770,436125
OH,44127,1700,37781
OH,44126,9360,574149
OH,44125,14050,548813
OH,44124,21360,1941616
OH,44123,8640,323937
OH,44122,16750,2132247
OH,44121,16500,755329
OH,44120,16120,992331
OH,44119,6280,248226
OH,44118,18250,1299348
OH,44117,4550,167589
OH,44116,11570,1163046
OH,44115,2940,165650
OH,44114,3040,514462
OH,44113,8520,546153
OH,44112,8390,227741
OH,44111,19620,745954
OH,44110,7560,196722
OH,44109,17670,559298
OH,44108,9560,361887
OH,44107,28270,1542143
OH,44106,8810,590396
OH,44105,15080,399032
OH,44104,7490,154494
OH,44103,5920,152061
OH,44102,17620,614312
OH,44099,870,41078
OH,44095,17860,819424
OH,44094,19900,1423116
OH,44093,630,24017
OH,44092,9080,450093
OH,44090,5550,286474
OH,44089,8170,464287
OH,44087,11050,779493
OH,44086,1150,62826
OH,44085,1410,66104
OH,44084,1710,89369
OH,44082,630,24423
OH,44081,3600,203476
OH,44077,28620,1692072
OH,44076,2220,89188
OH,44074,4590,277509
OH,44072,2470,315733
OH,44070,17460,937268
OH,44067,11210,723954
OH,44065,2280,151528
OH,44064,870,46583
OH,44062,5770,246464
OH,44060,33000,2129706
OH,44057,9330,467540
OH,44056,6450,453468
OH,44055,8350,240733
OH,44054,6280,336877
OH,44053,9280,441070
OH,44052,12940,426003
OH,44050,3180,185617
OH,44048,1160,52295
OH,44047,4310,203983
OH,44046,980,54344
OH,44044,6170,359744
OH,44041,6870,304062
OH,44040,1680,459169
OH,44039,17060,1033138
OH,44035,30170,1250169
OH,44032,700,27237
OH,44030,6570,268276
OH,44028,4820,319238
OH,44026,6080,477910
OH,44024,12090,902376
OH,44023,9460,1265877
OH,44022,8700,2224889
OH,44021,2880,153916
OH,44017,9180,492702
OH,44012,12340,1246863
OH,44011,10870,1064516
OH,44010,820,48700
OH,44004,14050,573707
OH,44003,1820,69243
OH,44001,11070,648186
OH,43988,1050,57877
OH,43986,830,43054
OH,43983,220,12715
OH,43977,980,59995
OH,43976,660,33229
OH,43973,770,44063
OH,43971,560,22422
OH,43968,3090,124434
OH,43964,4420,201612
OH,43963,660,25479
OH,43953,5620,302173
OH,43952,7270,294627
OH,43950,6880,489223
OH,43947,2470,127300
OH,43946,820,46099
OH,43945,1280,54363
OH,43944,1210,59700
OH,43943,1660,76910
OH,43942,1070,61511
OH,43938,2490,101901
OH,43935,3910,157946
OH,43933,880,49672
OH,43932,390,18882
OH,43930,390,19097
OH,43920,9880,424995
OH,43917,1310,63383
OH,43915,660,41807
OH,43913,650,25087
OH,43912,2920,122018
OH,43910,1690,93175
OH,43908,570,29240
OH,43907,2400,134245
OH,43906,3670,151289
OH,43903,790,37658
OH,43901,970,50425
OH,43845,2140,93842
OH,43844,1750,80338
OH,43843,500,21486
OH,43840,570,27672
OH,43837,750,35153
OH,43832,3170,126763
OH,43830,3030,169038
OH,43824,1690,70700
OH,43822,2210,98400
OH,43821,2010,93458
OH,43812,8560,371531
OH,43811,370,15452
OH,43804,1670,66502
OH,43802,490,20697
OH,43793,2190,107850
OH,43788,370,27625
OH,43787,1170,47884
OH,43783,2100,103498
OH,43782,330,11668
OH,43780,1020,60760
OH,43779,410,26682
OH,43778,590,34156
OH,43777,1860,73613
OH,43773,1260,77673
OH,43772,880,38268
OH,43771,840,30287
OH,43767,710,40325
OH,43766,640,24176
OH,43764,3410,134279
OH,43762,2060,114278
OH,43760,770,34643
OH,43758,1370,53955
OH,43756,2180,90211
OH,43755,780,41424
OH,43754,620,39175
OH,43749,1070,41114
OH,43748,1190,48171
OH,43747,480,29797
OH,43746,570,29197
OH,43739,990,49523
OH,43734,620,29012
OH,43732,820,32550
OH,43731,2190,81723
OH,43730,920,37849
OH,43728,480,17295
OH,43727,680,31511
OH,43725,9070,432504
OH,43724,2890,141870
OH,43723,2370,88604
OH,43720,540,22801
OH,43719,1090,59580
OH,43718,1550,113407
OH,43716,860,55967
OH,43713,3310,178288
OH,43701,24950,1146672
OH,43623,10300,617632
OH,43620,1920,63696
OH,43619,3790,202289
OH,43617,3790,343958
OH,43616,10460,570050
OH,43615,19220,1024711
OH,43614,15390,743669
OH,43613,15960,671938
OH,43612,13410,479757
OH,43611,8930,393192
OH,43610,1960,55459
OH,43609,8580,240730
OH,43608,5250,134481
OH,43607,8670,250061
OH,43606,10580,613175
OH,43605,10070,276015
OH,43604,3020,97986
OH,43571,3610,282449
OH,43570,1560,69539
OH,43569,1290,57400
OH,43567,6400,315321
OH,43566,3890,278471
OH,43560,16160,1421422
OH,43558,6770,382435
OH,43557,1370,59988
OH,43556,870,37248
OH,43554,1240,58315
OH,43551,20090,1636440
OH,43549,660,31041
OH,43548,350,18902
OH,43545,7210,400070
OH,43543,3650,155010
OH,43542,1880,188723
OH,43540,690,37909
OH,43537,14880,1122981
OH,43536,200,7392
OH,43535,390,18565
OH,43534,790,35202
OH,43533,760,38054
OH,43532,1900,92461
OH,43528,8310,615374
OH,43527,1100,52500
OH,43526,2860,133671
OH,43525,500,30574
OH,43524,620,30932
OH,43522,1670,96045
OH,43521,1320,57175
OH,43518,1230,60057
OH,43517,1750,83606
OH,43516,1410,66759
OH,43515,3880,193900
OH,43512,13870,703210
OH,43511,420,20506
OH,43506,7640,369501
OH,43504,560,37337
OH,43502,3530,201835
OH,43501,340,13833
OH,43469,1630,92480
OH,43466,990,50928
OH,43465,2790,130897
OH,43464,680,28267
OH,43462,530,24977
OH,43460,3360,179681
OH,43457,710,30686
OH,43452,7180,398848
OH,43451,570,27319
OH,43450,1840,106796
OH,43449,4230,221590
OH,43447,1830,99834
OH,43445,600,34826
OH,43443,910,49467
OH,43442,500,25487
OH,43440,2520,148071
OH,43435,730,33674
OH,43432,760,43315
OH,43431,2280,112896
OH,43430,2390,124691
OH,43420,15260,707175
OH,43416,1450,83021
OH,43413,700,32860
OH,43412,2140,133886
OH,43410,5110,232786
OH,43407,290,14340
OH,43406,820,35565
OH,43402,14300,772646
OH,43360,860,47261
OH,43359,370,16153
OH,43358,1190,60667
OH,43357,2340,128791
OH,43356,570,39616
OH,43351,5050,251773
OH,43348,960,41618
OH,43347,680,32666
OH,43345,420,21692
OH,43344,2600,135924
OH,43343,610,27062
OH,43342,1670,92569
OH,43341,420,20107
OH,43340,660,28602
OH,43338,4630,240682
OH,43337,550,27176
OH,43334,2900,145558
OH,43333,390,17773
OH,43332,970,45271
OH,43331,2110,86952
OH,43326,5860,260838
OH,43324,1450,85887
OH,43323,310,16653
OH,43321,130,4043
OH,43320,650,29135
OH,43319,530,32048
OH,43318,1560,75929
OH,43316,2980,148985
OH,43315,3290,154890
OH,43314,1380,66460
OH,43311,9440,459297
OH,43310,1570,85985
OH,43302,21900,942006
OH,43240,2930,190056
OH,43235,22610,1714552
OH,43232,21510,692620
OH,43231,10350,428761
OH,43230,29460,2011661
OH,43229,26040,906709
OH,43228,26570,1030198
OH,43227,11730,350440
OH,43224,20910,628932
OH,43223,10740,313531
OH,43222,1670,36532
OH,43221,17310,2135749
OH,43220,14630,1409857
OH,43219,13270,508073
OH,43217,940,26757
OH,43215,9490,961256
OH,43214,15100,1060645
OH,43213,17140,664330
OH,43212,12290,1006241
OH,43211,9110,209033
OH,43210,490,9754
OH,43209,13390,1448445
OH,43207,21420,748836
OH,43206,11730,775729
OH,43205,5660,183281
OH,43204,19750,764819
OH,43203,3490,104733
OH,43202,10410,442706
OH,43201,12200,535166
OH,43164,1090,52069
OH,43162,3440,179711
OH,43160,10210,434807
OH,43155,1140,62407
OH,43154,1420,77217
OH,43153,420,19188
OH,43152,410,15702
OH,43150,1010,53269
OH,43149,1140,62178
OH,43148,1020,49997
OH,43147,19980,1489286
OH,43146,4340,266502
OH,43145,870,41606
OH,43143,2730,139969
OH,43140,9510,514340
OH,43138,7920,347223
OH,43137,1180,58597
OH,43136,700,42131
OH,43135,1880,87114
OH,43130,26820,1347579
OH,43128,1090,42877
OH,43125,6890,341617
OH,43123,32070,1831493
OH,43119,14490,751962
OH,43116,910,62699
OH,43115,540,25416
OH,43113,10810,556382
OH,43112,2350,163511
OH,43110,18410,1016709
OH,43107,1430,68859
OH,43106,730,30542
OH,43105,4050,247659
OH,43103,5270,283704
OH,43102,2100,118421
OH,43085,12880,1071189
OH,43084,390,20964
OH,43082,15280,1870272
OH,43081,31620,2036235
OH,43080,2410,117897
OH,43078,9730,453820
OH,43076,4270,251408
OH,43074,6230,452748
OH,43072,2640,136069
OH,43071,1080,50765
OH,43068,27910,1322074
OH,43067,750,41978
OH,43066,620,39918
OH,43065,19880,2544198
OH,43064,6420,526003
OH,43062,14090,924942
OH,43061,2070,151831
OH,43060,1180,57520
OH,43056,8480,438343
OH,43055,28140,1245355
OH,43054,12000,2299064
OH,43050,13100,682525
OH,43046,1550,93291
OH,43045,950,58602
OH,43044,2430,129275
OH,43040,15150,955254
OH,43037,160,5347
OH,43035,12920,1209918
OH,43031,6240,388866
OH,43029,260,11733
OH,43028,3450,194205
OH,43026,30090,2163127
OH,43025,2730,181712
OH,43023,5740,679694
OH,43022,1160,78446
OH,43021,5650,735329
OH,43019,4070,203180
OH,43017,19580,2502743
OH,43016,20300,2076770
OH,43015,24620,1807480
OH,43014,1480,62392
OH,43013,550,29945
OH,43011,3480,200187
OH,43009,880,49282
OH,43006,280,10209
OH,43004,12900,1031496
OH,43003,1320,66003
OH,43001,1280,87180
KY,42788,130,5574
KY,42784,1140,45232
KY,42782,370,14561
KY,42776,1130,51347
KY,42765,2320,91465
KY,42764,230,8355
KY,42762,180,6526
KY,42757,1200,47316
KY,42754,5800,244889
KY,42753,240,7173
KY,42749,2020,71751
KY,42748,3730,167527
KY,42746,730,26073
KY,42743,3350,129130
KY,42741,120,3091
KY,42740,840,42251
KY,42733,520,18168
KY,42732,740,28899
KY,42729,520,20394
KY,42728,5950,223878
KY,42726,1750,67511
KY,42724,2150,104349
KY,42722,300,10765
KY,42721,1380,53909
KY,42718,10040,423524
KY,42717,2450,87190
KY,42716,650,25527
KY,42715,140,4469
KY,42713,740,23736
KY,42712,780,29388
KY,42701,23060,1310029
KY,42653,1460,49641
KY,42649,440,13840
KY,42647,1120,35596
KY,42642,4990,188569
KY,42635,1110,35391
KY,42634,390,10931
KY,42633,7100,257679
KY,42629,1900,79407
KY,42603,170,5211
KY,42602,3600,120342
KY,42567,2120,81935
KY,42566,240,8031
KY,42565,240,8727
