Stn ID,Average AGI,Connectors,Nearest Zip Distance,Stn Lat,Stn Lng,Stn State,Zip Code,formatted_agi
51939.0,62561.27,6.0,,38.573858,-121.48914199999999,CA,95814,"$62,561.27"
51940.0,62561.27,6.0,,38.575495000000004,-121.48788200000001,CA,95814,"$62,561.27"
51942.0,62561.27,4.0,,38.579951,-121.488147,CA,95814,"$62,561.27"
51943.0,59867.52,2.0,,36.6515614,-121.62379950000002,CA,93901,"$59,867.52"
51944.0,59867.52,2.0,,36.6572933,-121.6578541,CA,93901,"$59,867.52"
51945.0,45022.73,3.0,,34.181225,-117.323647,CA,92407,"$45,022.73"
51947.0,77895.41,2.0,,34.077428999999995,-117.81618999999999,CA,91773,"$77,895.41"
51948.0,371887.91,4.0,,37.791128,-122.398126,CA,94105,"$371,887.91"
51949.0,91077.53,1.0,,37.7809703,-122.42118549999999,CA,94102,"$91,077.53"
51952.0,118347.6,2.0,,38.007146999999996,-122.554769,CA,94903,"$118,347.60"
51954.0,69974.06,1.0,,34.409884999999996,-119.69729,CA,93101,"$69,974.06"
51956.0,70225.96,1.0,,34.921309,-120.42293799999999,CA,93455,"$70,225.96"
51957.0,46356.18,1.0,,34.921690999999996,-120.43656999999999,CA,93454,"$46,356.18"
51958.0,100680.78,2.0,,34.030054299999996,-118.45827609999999,CA,90404,"$100,680.78"
51959.0,130472.98,2.0,,34.606071,-120.093694,CA,93460,"$130,472.98"
51960.0,130472.98,2.0,,34.610085,-120.08646399999999,CA,93460,"$130,472.98"
51962.0,72389.01,2.0,,34.2504673,-119.2056389,CA,93003,"$72,389.01"
51963.0,79479.75,2.0,,41.909753,-73.042576,CT,06063,"$79,479.75"
51965.0,56107.93,2.0,,26.440352,-80.085095,FL,33444,"$56,107.93"
51966.0,40363.24,2.0,,28.062423300000003,-80.6218815,FL,32901,"$40,363.24"
51968.0,64648.34,1.0,,26.265263,-80.09995500000001,FL,33064,"$64,648.34"
51969.0,245547.99,2.0,,27.329798999999998,-82.529513,FL,34236,"$245,547.99"
51970.0,76297.04,2.0,,26.148054000000002,-80.339035,FL,33323,"$76,297.04"
51972.0,85200.0,2.0,,41.698719,-93.57884200000001,IA,50021,"$85,200.00"
51975.0,57154.37,2.0,,41.3755772,-87.45181600000001,IN,46303,"$57,154.37"
51976.0,51073.49,2.0,,36.610234000000005,-88.306088,KY,42071,"$51,073.49"
51978.0,71414.83,2.0,,42.340536799999995,-72.64198780000001,MA,01060,"$71,414.83"
51980.0,48260.71,4.0,,42.4139277,-70.9921261,MA,02151,"$48,260.71"
51981.0,29521.6,2.0,,42.2515035,-71.8202151,MA,01610,"$29,521.60"
51982.0,67307.57,2.0,,39.421141,-77.46074,MD,21702,"$67,307.57"
51983.0,71725.1,12.0,,39.198978000000004,-76.68518,MD,21090,"$71,725.10"
51985.0,157037.82,8.0,1.4328652038451102,39.3909359,-76.60762109999999,MD,21252,"$157,037.82"
51986.0,157037.82,8.0,,39.396043299999995,-76.6086725,MD,21204,"$157,037.82"
51987.0,157037.82,2.0,1.4328652038451102,39.3898289,-76.6066555,MD,21252,"$157,037.82"
51988.0,157037.82,8.0,,39.3949613,-76.62139959999999,MD,21204,"$157,037.82"
51989.0,65918.24,1.0,,38.64352,-76.891367,MD,20601,"$65,918.24"
51992.0,83458.81,2.0,,42.3099054,-84.0183716,MI,48118,"$83,458.81"
51995.0,59640.87,2.0,,42.779727,-83.53068,MI,48442,"$59,640.87"
51999.0,41470.6,1.0,,42.367851,-83.27467,MI,48239,"$41,470.60"
52000.0,87800.0,2.0,,46.780834999999996,-92.105163,MN,55802,"$87,800.00"
52002.0,75600.57,1.0,,39.248895000000005,-94.65668000000001,MO,64154,"$75,600.57"
52003.0,75600.57,1.0,,39.248895000000005,-94.65668000000001,MO,64154,"$75,600.57"
52006.0,111615.59,1.0,,40.324267,-74.073959,NJ,07701,"$111,615.59"
52007.0,54929.27,1.0,,36.048732,-115.02773300000001,NV,89014,"$54,929.27"
52008.0,39752.14,2.0,,35.6103883,-115.39198710000001,NV,89019,"$39,752.14"
52011.0,76174.87,8.0,,39.527772,-119.812518,NV,89501,"$76,174.87"
52013.0,55945.77,2.0,,42.7144825,-73.8143452,NY,12205,"$55,945.77"
52014.0,55945.77,2.0,,42.723662,-73.801485,NY,12205,"$55,945.77"
52016.0,51100.21,2.0,,40.8468211,-73.8346327,NY,10461,"$51,100.21"
52020.0,82264.53,2.0,,42.86326210000001,-73.7717436,NY,12065,"$82,264.53"
52021.0,57501.55,2.0,,40.734525,-73.81793,NY,11367,"$57,501.55"
52023.0,41799.51,2.0,,41.196841,-73.966883,NY,10927,"$41,799.51"
52024.0,74909.44,2.0,,42.4689745,-76.5384526,NY,14850,"$74,909.44"
52026.0,61184.72,2.0,,43.184623200000004,-76.2381483,NY,13090,"$61,184.72"
52027.0,226083.29,4.0,,41.196727,-73.724645,NY,10549,"$226,083.29"
52029.0,227079.11,2.0,,43.083339,-73.78238,NY,12866,"$227,079.11"
52032.0,51024.02,2.0,,42.731425200000004,-73.66912109999998,NY,12180,"$51,024.02"
52033.0,55867.74,2.0,,41.084201,-81.51908399999999,OH,44308,"$55,867.74"
52034.0,51607.16,1.0,,41.151759000000006,-81.380359,OH,44240,"$51,607.16"
52037.0,34682.3,2.0,,36.275174299999996,-86.6906571,TN,37115,"$34,682.30"
52038.0,35783.21,8.0,,30.218335999999997,-97.662154,TX,78617,"$35,783.21"
52053.0,50181.93,2.0,,42.589292,-72.602897,MA,01301,"$50,181.93"
52054.0,50181.93,2.0,,42.587554,-72.60129599999999,MA,01301,"$50,181.93"
52057.0,121972.33,2.0,,35.815061,-78.864062,NC,27519,"$121,972.33"
52058.0,49548.26,2.0,,35.802473,-78.487298,NC,27545,"$49,548.26"
52059.0,60150.21,2.0,,39.784055,-75.039348,NJ,08012,"$60,150.21"
52060.0,25856.72,2.0,,39.947497999999996,-75.118522,NJ,08102,"$25,856.72"
52063.0,91480.97,2.0,,41.069942,-72.43726,NY,11971,"$91,480.97"
52064.0,39061.42,1.0,,41.400765,-81.59549399999999,OH,44125,"$39,061.42"
52065.0,67214.07,2.0,,44.577756,-123.276306,OR,97330,"$67,214.07"
52066.0,66543.14,2.0,,45.698814,-121.524475,OR,97031,"$66,543.14"
52067.0,50838.19,2.0,,44.855379,-123.2374679,OR,97361,"$50,838.19"
52070.0,69269.11,1.0,,45.526275,-122.609298,OR,97213,"$69,269.11"
52071.0,42260.54,1.0,,37.730396,-89.19403,IL,62901,"$42,260.54"
52072.0,79875.22,2.0,,33.305393,-111.787279,AZ,85295,"$79,875.22"
52073.0,66130.19,2.0,,33.669655,-112.188538,AZ,85308,"$66,130.19"
52074.0,84130.59,2.0,,33.711116,-112.20153799999999,AZ,85310,"$84,130.59"
52075.0,78155.97,2.0,,33.316635999999995,-112.004931,AZ,85044,"$78,155.97"
52077.0,43034.32,2.0,,33.639786,-112.11910400000001,AZ,85053,"$43,034.32"
52078.0,45800.45,2.0,,33.377859,-112.03408300000001,AZ,85042,"$45,800.45"
52079.0,88257.78,2.0,,33.480305,-111.950352,AZ,85251,"$88,257.78"
52080.0,105830.78,2.0,,33.640675,-111.97566599999999,AZ,85254,"$105,830.78"
52084.0,130053.1,2.0,,32.696812,-117.170396,CA,92118,"$130,053.10"
52093.0,184865.02,2.0,,37.977039000000005,-122.553881,CA,94960,"$184,865.02"
52094.0,95251.69,10.0,,32.738186999999996,-117.215978,CA,92101,"$95,251.69"
52096.0,79790.62,3.0,,34.283594,-118.78145900000001,CA,93065,"$79,790.62"
52101.0,106313.5,1.0,,39.401918,-107.21138899999998,CO,81623,"$106,313.50"
52103.0,70960.36,2.0,,28.018971,-82.723138,FL,33761,"$70,960.36"
52105.0,39489.88,2.0,,28.450306,-81.398009,FL,32809,"$39,489.88"
52108.0,29607.62,32.0,,33.669868,-84.41847800000001,GA,30354,"$29,607.62"
52109.0,188459.35,2.0,,33.845744,-84.36033499999999,GA,30326,"$188,459.35"
52110.0,37795.48,2.0,,33.645031,-84.465875,GA,30337,"$37,795.48"
52114.0,37600.0,1.0,,44.938515,-123.03052,OR,97301,"$37,600.00"
52115.0,94309.39,3.0,,45.367027,-122.846401,OR,97140,"$94,309.39"
52118.0,186819.23,2.0,,39.952619,-75.16804599999999,PA,19103,"$186,819.23"
52121.0,103854.46,2.0,,35.946324,-86.88079300000001,TN,37064,"$103,854.46"
52129.0,299546.75,6.0,,29.762840999999998,-95.37002,TX,77002,"$299,546.75"
52130.0,111904.46,2.0,,32.866893,-96.939559,TX,75039,"$111,904.46"
52134.0,39419.4,1.0,,44.51551,-72.374511,VT,05843,"$39,419.40"
52135.0,47950.13,4.0,,44.43,-72.017402,VT,05819,"$47,950.13"
52138.0,183527.67,2.0,,47.644834,-122.19927,WA,98033,"$183,527.67"
52142.0,80285.78,3.0,,47.4847291,-122.1774112,WA,98056,"$80,285.78"
52144.0,180470.96,2.0,,47.607376,-122.333638,WA,98101,"$180,470.96"
52256.0,41910.03,2.0,,42.813979499999995,-73.93404620000001,NY,12308,"$41,910.03"
52257.0,114897.79,1.0,,43.0267557,-77.4377915,NY,14564,"$114,897.79"
52258.0,58743.42,6.0,,45.557881,-122.70866200000002,OR,97217,"$58,743.42"
52259.0,26781.57,2.0,,41.7926859,-71.41943409999999,RI,02907,"$26,781.57"
52260.0,44780.02,2.0,,41.792384999999996,-71.402936,RI,02905,"$44,780.02"
52262.0,69536.33,1.0,,37.758142,-77.48157900000001,VA,23005,"$69,536.33"
52263.0,58296.92,2.0,,38.4011704,-78.9016582,VA,22801,"$58,296.92"
52265.0,107267.13,4.0,,47.299454,-122.575998,WA,98335,"$107,267.13"
52266.0,54976.91,3.0,,47.424157,-122.25634299999999,WA,98032,"$54,976.91"
52267.0,183527.67,2.0,,47.6434463,-122.2039041,WA,98033,"$183,527.67"
52269.0,44687.05,6.0,,39.608723,-78.237145,WV,25411,"$44,687.05"
52271.0,99166.93,3.0,,41.187579,-85.09966,IN,46845,"$99,166.93"
52272.0,61029.58,1.0,,39.720051,-86.34919000000001,IN,46168,"$61,029.58"
52273.0,105436.32,4.0,,42.521311,-71.504199,MA,01460,"$105,436.32"
52274.0,84829.15,4.0,,42.679439,-71.431576,MA,01879,"$84,829.15"
52275.0,84829.15,4.0,,42.681226,-71.427806,MA,01879,"$84,829.15"
52277.0,58601.83,4.0,,42.589877,-83.0319,MI,48313,"$58,601.83"
52278.0,26166.78,2.0,,39.035226,-94.5548306,MO,64130,"$26,166.78"
52280.0,66830.88,2.0,,41.6950567,-98.0040019,NE,68620,"$66,830.88"
52282.0,45429.22,2.0,,39.5260708,-119.82120970000001,NV,89503,"$45,429.22"
52284.0,53530.79,2.0,,42.9848567,-78.8223155,NY,14223,"$53,530.79"
52285.0,82264.53,2.0,,42.869753,-73.82402900000001,NY,12065,"$82,264.53"
52286.0,77343.27,2.0,,42.6985046,-73.89220440000001,NY,12084,"$77,343.27"
52290.0,209338.39,2.0,,40.709224799999994,-74.0161545,NY,10280,"$209,338.39"
52292.0,40177.63,4.0,,33.834587,-117.9140159,CA,92805,"$40,177.63"
52293.0,39205.7,2.0,,34.670727899999996,-118.146652,CA,93534,"$39,205.70"
52295.0,195152.62,7.0,,34.046523,-118.44438500000001,CA,90025,"$195,152.62"
52298.0,258776.17,4.0,,37.530788,-122.26133200000001,CA,94065,"$258,776.17"
52305.0,50071.08,6.0,,28.452067,-81.316347,FL,32812,"$50,071.08"
52306.0,62148.21,2.0,,32.0679602,-81.09487920000001,GA,31401,"$62,148.21"
52308.0,59763.54,2.0,,20.936637,-156.692002,HI,96761,"$59,763.54"
52309.0,61106.15,2.0,,19.916520000000002,-155.882226,HI,96738,"$61,106.15"
52310.0,84307.17,2.0,,41.556981,-90.556045,IA,52807,"$84,307.17"
52331.0,64118.57,2.0,,36.061611,-94.16100300000001,AR,72701,"$64,118.57"
52332.0,112975.42,2.0,,33.752384,-111.9907679,AZ,85331,"$112,975.42"
52333.0,97742.12,2.0,,33.276109000000005,-111.85883000000001,AZ,85286,"$97,742.12"
52335.0,108689.81,2.0,,33.231868,-111.72281799999999,AZ,85298,"$108,689.81"
52336.0,79875.22,2.0,,33.290896000000004,-111.719049,AZ,85295,"$79,875.22"
52338.0,67221.32,2.0,,33.680109,-112.239573,AZ,85382,"$67,221.32"
52340.0,39192.43,2.0,,33.581832,-112.13515290000001,AZ,85029,"$39,192.43"
52341.0,26842.07,4.0,,33.479991999999996,-112.13821399999999,AZ,85009,"$26,842.07"
52344.0,40177.63,2.0,,33.834742999999996,-117.91234399999999,CA,92805,"$40,177.63"
52349.0,241640.31,1.0,,32.86956,-117.251021,CA,92037,"$241,640.31"
52351.0,42482.5,2.0,,34.227201,-119.15709,CA,93030,"$42,482.50"
52354.0,176380.0,2.0,,32.9055656,-117.23810959999999,CA,92121,"$176,380.00"
52355.0,174769.19,6.0,,37.769363,-122.38815290000001,CA,94158,"$174,769.19"
52361.0,566065.82,4.0,,41.080085,-73.461261,CT,06820,"$566,065.82"
52363.0,46919.76,2.0,,34.505573999999996,-84.951135,GA,30701,"$46,919.76"
52364.0,46919.76,2.0,,34.489993,-84.95576,GA,30701,"$46,919.76"
52365.0,70534.85,4.0,,34.2455859,-84.471847,GA,30114,"$70,534.85"
52372.0,166259.83,2.0,,39.94158,-86.238341,IN,46077,"$166,259.83"
52375.0,113731.31,2.0,,35.147234999999995,-80.83039699999999,NC,28210,"$113,731.31"
52376.0,58519.15,1.0,,35.304174700000004,-81.0210277,NC,28120,"$58,519.15"
52377.0,48381.69,1.0,,35.853054,-78.579543,NC,27616,"$48,381.69"
52378.0,48381.69,1.0,,35.862553000000005,-78.696855,NC,27616,"$48,381.69"
52385.0,58581.0,3.0,,36.2294624,-86.4263605,TN,37087,"$58,581.00"
52397.0,137855.9,2.0,,47.670707,-122.103973,WA,98052,"$137,855.90"
52520.0,43429.21,2.0,,34.142252500000005,-118.26613689999999,CA,91204,"$43,429.21"
52522.0,64474.99,2.0,,34.7196232,-118.17690490000001,CA,93536,"$64,474.99"
52524.0,71916.7,1.0,,33.829433,-116.512914,CA,92264,"$71,916.70"
52525.0,67432.87,2.0,,33.819685,-116.52124099999999,CA,92262,"$67,432.87"
52526.0,71916.7,2.0,,33.824349,-116.511521,CA,92264,"$71,916.70"
52527.0,71916.7,2.0,,33.823088,-116.512628,CA,92264,"$71,916.70"
52528.0,67432.87,4.0,,33.825859,-116.538176,CA,92262,"$67,432.87"
52531.0,56107.93,2.0,,26.441015999999998,-80.08705,FL,33444,"$56,107.93"
52532.0,275931.88,2.0,,25.682201,-80.316916,FL,33156,"$275,931.88"
52533.0,26927.42,2.0,,25.857351,-80.210401,FL,33150,"$26,927.42"
52534.0,53766.58,2.0,,25.660624600000002,-80.3869827,FL,33186,"$53,766.58"
52537.0,62148.21,2.0,,32.0759826,-81.09908759999999,GA,31401,"$62,148.21"
52540.0,71702.69,1.0,,39.599422,-86.107108,IN,46143,"$71,702.69"
52543.0,46644.46,10.0,,38.906566,-76.86589599999999,MD,20785,"$46,644.46"
52545.0,57779.49,4.0,,42.981825,-84.54456400000001,MI,48879,"$57,779.49"
52546.0,50818.21,2.0,,42.661083000000005,-83.40468800000001,MI,48327,"$50,818.21"
52547.0,86609.76,2.0,,45.22168,-93.309692,MN,55304,"$86,609.76"
52548.0,54363.08,3.0,,44.863564000000004,-93.2855,MN,55423,"$54,363.08"
52550.0,50066.08,2.0,,30.3545921,-97.4071142,TX,78621,"$50,066.08"
52551.0,111743.48,1.0,,38.894739200000004,-77.072562,VA,22209,"$111,743.48"
52553.0,103052.06,1.0,,38.036315,-78.506591,VA,22903,"$103,052.06"
52555.0,44120.67,2.0,,43.517129,-73.23960100000001,VT,05764,"$44,120.67"
52557.0,125548.2,2.0,,47.810276,-122.3749466,WA,98020,"$125,548.20"
52558.0,107267.13,2.0,,47.3018999,-122.57954170000001,WA,98335,"$107,267.13"
52560.0,57111.98,5.0,,43.036958,-88.191513,WI,53186,"$57,111.98"
52564.0,54636.89,2.0,,44.173291,-93.945987,MN,56001,"$54,636.89"
52565.0,109937.49,2.0,,44.948039,-93.31933199999999,MN,55416,"$109,937.49"
52566.0,54363.08,4.0,,44.862201,-93.282628,MN,55423,"$54,363.08"
52567.0,94057.83,2.0,,45.191309000000004,-93.54515500000001,MN,55374,"$94,057.83"
52568.0,69625.63,1.0,,45.016532,-93.18639499999999,MN,55113,"$69,625.63"
52570.0,98437.41,3.0,,44.950635,-93.092529,MN,55101,"$98,437.41"
52572.0,86556.79,2.0,,45.044102,-93.038002,MN,55110,"$86,556.79"
52573.0,47343.4,1.0,,35.135768,-80.90780759999998,NC,28273,"$47,343.40"
52577.0,63799.68,2.0,,42.9984441,-78.78067,NY,14228,"$63,799.68"
52578.0,63799.68,2.0,,43.0019779,-78.7860766,NY,14228,"$63,799.68"
52583.0,41174.72,3.0,,43.042213000000004,-76.137488,NY,13210,"$41,174.72"
52584.0,48698.97,2.0,,44.041102,-75.899829,NY,13601,"$48,698.97"
52589.0,83968.25,4.0,,45.375865000000005,-122.75821,OR,97062,"$83,968.25"
52590.0,71255.56,2.0,,41.3623578,-71.700118,RI,02813,"$71,255.56"
52591.0,42934.94,2.0,,41.806351899999996,-71.340689,RI,02914,"$42,934.94"
52592.0,84095.31,2.0,,41.3802882,-71.4898804,RI,02882,"$84,095.31"
52593.0,84095.31,2.0,,41.376374,-71.512536,RI,02882,"$84,095.31"
52594.0,75445.37,2.0,,41.4776931,-71.3356804,RI,02840,"$75,445.37"
52595.0,92416.8,2.0,,41.6307575,-71.242475,RI,02871,"$92,416.80"
52596.0,97187.47,2.0,,41.824440700000004,-71.4142171,RI,02903,"$97,187.47"
52597.0,37844.34,4.0,,41.8319,-71.41686999999999,RI,02908,"$37,844.34"
52598.0,82516.96,2.0,,41.377485,-71.524399,RI,02879,"$82,516.96"
52599.0,66311.45,2.0,,41.7059939,-71.49096159999999,RI,02886,"$66,311.45"
52600.0,43414.78,2.0,,35.632542,-85.85260500000001,TN,37357,"$43,414.78"
52603.0,67432.87,4.0,,33.844485999999996,-116.5288,CA,92262,"$67,432.87"
52604.0,71916.7,2.0,,33.819689000000004,-116.545883,CA,92264,"$71,916.70"
52605.0,67432.87,1.0,,33.82912,-116.515498,CA,92262,"$67,432.87"
52606.0,67432.87,6.0,,33.823214,-116.512072,CA,92262,"$67,432.87"
52607.0,67432.87,2.0,,33.867738,-116.552297,CA,92262,"$67,432.87"
52608.0,71916.7,1.0,,33.819717,-116.528226,CA,92264,"$71,916.70"
52610.0,67432.87,2.0,,33.82065,-116.5468,CA,92262,"$67,432.87"
52611.0,67432.87,3.0,,33.858371999999996,-116.558122,CA,92262,"$67,432.87"
52612.0,67432.87,1.0,,33.837311,-116.540856,CA,92262,"$67,432.87"
52613.0,95251.69,5.0,,32.715922,-117.168672,CA,92101,"$95,251.69"
52614.0,151775.58,6.0,,37.3917974,-121.9539402,CA,95054,"$151,775.58"
52615.0,151775.58,4.0,,37.39311970000001,-121.95143999999999,CA,95054,"$151,775.58"
52619.0,75289.18,6.0,,37.272166,-107.883173,CO,81301,"$75,289.18"
52620.0,71674.23,2.0,,40.589483,-105.063519,CO,80524,"$71,674.23"
52621.0,88337.19,2.0,,41.292505,-72.78984399999999,CT,06405,"$88,337.19"
52637.0,81065.72,10.0,,37.02398,-121.56279199999999,CA,95020,"$81,065.72"
52639.0,46890.32,6.0,,34.986492999999996,-118.94633400000001,CA,93243,"$46,890.32"
52640.0,99654.79,6.0,,39.19591,-120.236254,CA,96146,"$99,654.79"
52641.0,127011.06,2.0,,33.726886,-117.80010800000001,CA,92782,"$127,011.06"
52642.0,62853.86,2.0,,40.394378,-105.070159,CO,80537,"$62,853.86"
52643.0,65638.85,2.0,,40.4134,-105.05171000000001,CO,80538,"$65,638.85"
52645.0,62853.86,2.0,,40.393945,-105.115875,CO,80537,"$62,853.86"
52646.0,36355.62,2.0,,38.265992,-104.613463,CO,81003,"$36,355.62"
52647.0,82986.8,1.0,,41.631028,-72.74230899999999,CT,06037,"$82,986.80"
52649.0,31241.71,2.0,,41.649365,-72.770648,CT,06051,"$31,241.71"
52650.0,80420.45,1.0,,41.354043,-72.211435,CT,06357,"$80,420.45"
52651.0,52455.51,9.0,,41.491597,-72.09145600000001,CT,06382,"$52,455.51"
52653.0,110568.75,8.0,,26.486793,-81.79002,FL,33913,"$110,568.75"
52654.0,77370.64,8.0,,27.312983000000003,-80.4123944,FL,34986,"$77,370.64"
52656.0,62499.8,10.0,,40.508628,-88.984814,IL,61761,"$62,499.80"
52657.0,76905.35,1.0,,39.972851,-86.005158,IN,46038,"$76,905.35"
52658.0,46706.0,2.0,,38.165557,-86.813354,IN,47577,"$46,706.00"
52659.0,51401.83,3.0,,44.288821999999996,-71.22461899999999,NH,03581,"$51,401.83"
52660.0,51401.83,1.0,,44.393769,-71.189755,NH,03581,"$51,401.83"
52664.0,42503.09,5.0,,29.829810600000002,-97.9797372,TX,78666,"$42,503.09"
52665.0,44157.97,10.0,,46.72984,-122.97733500000001,WA,98531,"$44,157.97"
52666.0,53851.95,8.0,,48.509528,-122.33728899999998,WA,98233,"$53,851.95"
52667.0,68322.33,9.0,,35.486247,-120.665578,CA,93422,"$68,322.33"
52668.0,41119.56,8.0,,34.849303000000006,-117.08526299999998,CA,92311,"$41,119.56"
52670.0,70052.76,8.0,,34.615359999999995,-120.187919,CA,93427,"$70,052.76"
52671.0,49429.82,10.0,,36.25298,-120.23943200000001,CA,93210,"$49,429.82"
52672.0,104170.69,4.0,,38.642657,-121.189058,CA,95630,"$104,170.69"
52673.0,83908.61,12.0,,37.497136,-121.948343,CA,94538,"$83,908.61"
52716.0,38113.02,2.0,,33.393765,-111.848284,AZ,85210,"$38,113.02"
52718.0,115140.48,2.0,,33.634113,-111.91233500000001,AZ,85260,"$115,140.48"
52719.0,56813.34,2.0,,33.638584,-112.35546299999999,AZ,85374,"$56,813.34"
52722.0,280166.56,4.0,,34.104234999999996,-118.71153500000001,CA,91302,"$280,166.56"
52725.0,48927.9,2.0,,33.8305204,-118.263296,CA,90745,"$48,927.90"
52729.0,40409.09,2.0,,33.795752,-118.21557390000001,CA,90810,"$40,409.09"
52730.0,86783.35,6.0,,33.818333,-118.144669,CA,90808,"$86,783.35"
52731.0,260242.37,4.0,,34.046376,-118.93154399999999,CA,90265,"$260,242.37"
52732.0,260677.5,2.0,,37.8961549,-122.52216609999998,CA,94941,"$260,677.50"
52737.0,52077.38,4.0,,38.24922,-122.041825,CA,94533,"$52,077.38"
52739.0,226075.59,4.0,,37.447926,-122.12562700000001,CA,94303,"$226,075.59"
52740.0,1175372.83,4.0,,37.440771000000005,-122.163599,CA,94301,"$1,175,372.83"
52742.0,149144.89,2.0,,37.682743,-121.90053,CA,94588,"$149,144.89"
52746.0,31544.35,1.0,,32.749165000000005,-117.102002,CA,92105,"$31,544.35"
52747.0,95251.69,10.0,,32.738859000000005,-117.21212790000001,CA,92101,"$95,251.69"
52748.0,82305.66,9.0,,37.720848,-122.477023,CA,94132,"$82,305.66"
52756.0,62646.6,2.0,,37.3192226,-121.8602758,CA,95112,"$62,646.60"
52760.0,131514.64,3.0,,37.970785,-122.519601,CA,94901,"$131,514.64"
52761.0,104774.48,2.0,,36.9595694,-122.04676200000002,CA,95060,"$104,774.48"
52762.0,55574.85,4.0,,38.831571000000004,-104.822417,CO,80903,"$55,574.85"
52763.0,50092.97,11.0,,39.849363000000004,-104.673806,CO,80249,"$50,092.97"
52766.0,138108.56,2.0,,34.095358000000004,-84.275918,GA,30004,"$138,108.56"
52767.0,274788.61,2.0,,33.841204,-84.384574,GA,30305,"$274,788.61"
52771.0,71895.92,2.0,,33.999492,-83.906561,GA,30019,"$71,895.92"
52772.0,56619.43,2.0,,34.010307,-84.753349,GA,30132,"$56,619.43"
52774.0,56835.28,1.0,,33.004217,-83.547803,GA,31032,"$56,835.28"
52775.0,144515.99,6.0,,34.067523,-84.175344,GA,30097,"$144,515.99"
52776.0,55425.92,4.0,,34.029232,-84.5699219,GA,30144,"$55,425.92"
52777.0,23661.74,3.0,,32.807089000000005,-83.731879,GA,31206,"$23,661.74"
52778.0,38877.55,4.0,,33.941832,-84.5292719,GA,30060,"$38,877.55"
52779.0,138108.56,2.0,,34.104665999999995,-84.268295,GA,30004,"$138,108.56"
52780.0,75078.25,2.0,,33.377098,-84.754311,GA,30265,"$75,078.25"
52781.0,30798.92,2.0,,33.566492,-84.537203,GA,30291,"$30,798.92"
52784.0,60413.77,2.0,,30.431716899999998,-91.1110191,LA,70806,"$60,413.77"
52785.0,70411.44,2.0,,42.0864981,-71.4731936,MA,02019,"$70,411.44"
52788.0,41437.76,2.0,,42.0635475,-71.0162256,MA,02301,"$41,437.76"
52789.0,101808.21,2.0,,42.074332500000004,-71.2589703,MA,02035,"$101,808.21"
52791.0,98066.5,2.0,,42.465367,-71.06115140000001,MA,02176,"$98,066.50"
52792.0,54280.57,2.0,,42.165183299999995,-71.0434622,MA,02368,"$54,280.57"
52793.0,57086.97,2.0,,42.1368265,-72.6183484,MA,01089,"$57,086.97"
52794.0,73824.7,2.0,,42.1717602,-70.9559355,MA,02190,"$73,824.70"
52800.0,50027.37,2.0,,35.2253801,-80.8221338,NC,28205,"$50,027.37"
52801.0,64759.91,2.0,,36.104127000000005,-79.501351,NC,27244,"$64,759.91"
52806.0,56745.15,2.0,,42.770945000000005,-73.753012,NY,12047,"$56,745.15"
52810.0,37592.89,2.0,,42.8143278,-73.94997430000001,NY,12305,"$37,592.89"
52813.0,42298.53,8.0,,45.153023,-122.88183000000001,OR,97071,"$42,298.53"
52814.0,88551.06,1.0,,40.092512,-75.34541800000001,PA,19406,"$88,551.06"
52816.0,71734.74,2.0,,41.848128,-71.354113,RI,02916,"$71,734.74"
52817.0,80291.3,2.0,,41.488676,-71.52623630000001,RI,02881,"$80,291.30"
52818.0,91827.64,2.0,,41.9356995,-71.478363,RI,02865,"$91,827.64"
52819.0,84095.31,2.0,,41.3896595,-71.4729713,RI,02882,"$84,095.31"
52820.0,52339.17,2.0,,41.842832,-71.4678224,RI,02911,"$52,339.17"
52821.0,97187.47,2.0,,41.819064000000004,-71.408276,RI,02903,"$97,187.47"
52823.0,30035.82,2.0,,41.823181899999994,-71.43623609999999,RI,02909,"$30,035.82"
52824.0,66311.45,2.0,,41.7272378,-71.4356087,RI,02886,"$66,311.45"
52825.0,76872.47,2.0,,41.607971,-71.661749,RI,02817,"$76,872.47"
52826.0,65428.07,2.0,,41.323369299999996,-71.8036919,RI,02891,"$65,428.07"
52834.0,39920.79,10.0,,35.140771,-89.83420500000001,TN,38134,"$39,920.79"
52836.0,113761.81,10.0,,36.148816,-86.799577,TN,37212,"$113,761.81"
52837.0,35820.95,4.0,,30.216281,-97.692052,TX,78744,"$35,820.95"
52839.0,27005.2,1.0,,31.753197999999998,-106.37311799999999,TX,79915,"$27,005.20"
52840.0,24337.28,1.0,,31.766515000000002,-106.426877,TX,79905,"$24,337.28"
52841.0,24337.28,1.0,,31.766928000000004,-106.426468,TX,79905,"$24,337.28"
52845.0,42777.82,1.0,,31.75423,-106.338415,TX,79935,"$42,777.82"
52847.0,105759.24,3.0,,33.094181,-96.820495,TX,75035,"$105,759.24"
52852.0,133473.0,2.0,,29.791864,-95.410813,TX,77008,"$133,473.00"
52853.0,42548.71,1.0,,29.671915000000002,-95.155054,TX,77503,"$42,548.71"
52854.0,52670.48,4.0,,29.543616999999998,-98.323428,TX,78148,"$52,670.48"
52855.0,92674.9,4.0,,38.779106,-77.147233,VA,22310,"$92,674.90"
52856.0,44446.72,4.0,,47.293215999999994,-122.212814,WA,98002,"$44,446.72"
52857.0,44446.72,4.0,,47.3207,-122.219776,WA,98002,"$44,446.72"
