,AGI State,Stn State,Zip Code,Average AGI,Stn ID,Stn Lat,Stn Lng,Connectors,Nearest Zip Distance,State,formatted_agi
2848,CA,CA,94306,224950.89,89171.0,37.418651000000004,-122.13511899999999,2.0,,,"$224,950.89"
2849,CA,CA,94306,224950.89,88510.0,37.411463,-122.111947,4.0,,,"$224,950.89"
2850,CA,CA,94306,224950.89,51934.0,37.419672,-122.112723,1.0,,,"$224,950.89"
2851,CA,CA,94306,224950.89,51933.0,37.430039,-122.147944,2.0,,,"$224,950.89"
2852,CA,CA,94306,224950.89,89028.0,37.415444,-122.103178,1.0,,,"$224,950.89"
2853,CA,CA,94306,224950.89,88987.0,37.410461,-122.12397800000001,4.0,,,"$224,950.89"
2854,CA,CA,94306,224950.89,89029.0,37.410823,-122.12449299999999,6.0,,,"$224,950.89"
2855,CA,CA,94306,224950.89,89030.0,37.409477,-122.12323700000002,2.0,,,"$224,950.89"
2856,CA,CA,94306,224950.89,89027.0,37.40334,-122.133439,2.0,,,"$224,950.89"
2857,CA,CA,94306,224950.89,42663.0,37.4344826,-122.15336609999999,1.0,,,"$224,950.89"
2858,CA,CA,94306,224950.89,62857.0,37.434537,-122.153346,1.0,,,"$224,950.89"
2859,CA,CA,94306,224950.89,72551.0,37.428216,-122.144241,8.0,,,"$224,950.89"
2860,CA,CA,94306,224950.89,78937.0,37.420301200000004,-122.1412426,2.0,,,"$224,950.89"
2861,CA,CA,94306,224950.89,80080.0,37.42051420000001,-122.1411085,2.0,,,"$224,950.89"
2862,CA,CA,94306,224950.89,80084.0,37.424003000000006,-122.14394399999999,4.0,,,"$224,950.89"
2863,CA,CA,94306,224950.89,80085.0,37.420399100000004,-122.1412024,2.0,,,"$224,950.89"
2864,CA,CA,94306,224950.89,87457.0,37.41839,-122.13541000000001,2.0,,,"$224,950.89"
2865,CA,CA,94306,224950.89,88417.0,37.4289956,-122.1435857,2.0,,,"$224,950.89"
2866,CA,CA,94306,224950.89,93787.0,37.426161,-122.146055,10.0,,,"$224,950.89"
2867,CA,CA,94305,183738.94,41332.0,37.431697,-122.182097,6.0,,,"$183,738.94"
2868,CA,CA,94305,183738.94,41432.0,37.43243,-122.16358400000001,4.0,,,"$183,738.94"
2869,CA,CA,94305,183738.94,66428.0,37.423530299999996,-122.1710513,2.0,,,"$183,738.94"
2870,CA,CA,94305,183738.94,66549.0,37.4235393,-122.17110859999998,2.0,,,"$183,738.94"
2871,CA,CA,94305,183738.94,76227.0,37.432441,-122.1814,10.0,,,"$183,738.94"
2872,CA,CA,94305,183738.94,81022.0,37.426353999999996,-122.177783,18.0,,,"$183,738.94"
2873,CA,CA,94305,183738.94,81243.0,37.425664000000005,-122.17416200000001,26.0,,,"$183,738.94"
2874,CA,CA,94305,183738.94,81244.0,37.425961,-122.17354499999999,8.0,,,"$183,738.94"
2875,CA,CA,94305,183738.94,92485.0,37.4267856,-122.17600970000001,2.0,,,"$183,738.94"
2876,CA,CA,94304,527691.28,50949.0,37.782284000000004,-122.41818500000001,2.0,,,"$527,691.28"
2877,CA,CA,94304,527691.28,88994.0,37.401749,-122.143735,1.0,,,"$527,691.28"
2878,CA,CA,94304,527691.28,66257.0,37.441666999999995,-122.17160200000001,1.0,,,"$527,691.28"
2879,CA,CA,94304,527691.28,67061.0,37.44242,-122.17043999999999,2.0,,,"$527,691.28"
2880,CA,CA,94304,527691.28,77052.0,37.44149022,-122.17111340000001,24.0,,,"$527,691.28"
2881,CA,CA,94304,527691.28,1593.0,37.416434,-122.145904,14.0,,,"$527,691.28"
2882,CA,CA,94304,527691.28,46746.0,37.406967200000004,-122.1518555,2.0,,,"$527,691.28"
2883,CA,CA,94304,527691.28,60862.0,37.412039,-122.14826399999998,21.0,,,"$527,691.28"
2884,CA,CA,94304,527691.28,68763.0,37.412991299999995,-122.145877,2.0,,,"$527,691.28"
2885,CA,CA,94304,527691.28,77066.0,37.416878999999994,-122.14868799999999,10.0,,,"$527,691.28"
2886,CA,CA,94304,527691.28,77346.0,37.4386,-122.179171,2.0,,,"$527,691.28"
2887,CA,CA,94304,527691.28,78941.0,37.419963,-122.13994299999999,4.0,,,"$527,691.28"
2888,CA,CA,94304,527691.28,81204.0,37.401119,-122.136711,4.0,,,"$527,691.28"
2889,CA,CA,94304,527691.28,92403.0,37.406862,-122.15381699999999,4.0,,,"$527,691.28"
2890,CA,CA,94304,527691.28,92417.0,37.411885999999996,-122.14585320000002,1.0,,,"$527,691.28"
2891,CA,CA,94304,527691.28,92425.0,37.406862,-122.15381699999999,5.0,,,"$527,691.28"
2892,CA,CA,94304,527691.28,92441.0,37.436184000000004,-122.17346599999999,22.0,,,"$527,691.28"
2893,CA,CA,94304,527691.28,92448.0,37.406862,-122.15381699999999,4.0,,,"$527,691.28"
2894,CA,CA,94304,527691.28,92449.0,37.4064404,-122.15447809999999,2.0,,,"$527,691.28"
2895,CA,CA,94303,226075.59,88993.0,37.430989000000004,-122.10333899999999,1.0,,,"$226,075.59"
2896,CA,CA,94303,226075.59,88990.0,37.449726,-122.11805600000001,1.0,,,"$226,075.59"
2897,CA,CA,94303,226075.59,45256.0,37.460995000000004,-122.13838799999999,2.0,,,"$226,075.59"
2898,CA,CA,94303,226075.59,52739.0,37.447926,-122.12562700000001,4.0,,,"$226,075.59"
2899,CA,CA,94303,226075.59,60819.0,37.46038,-122.14228,1.0,,,"$226,075.59"
2900,CA,CA,94303,226075.59,48978.0,37.4241409,-122.1009216,2.0,,,"$226,075.59"
2901,CA,CA,94303,226075.59,63419.0,37.42338,-122.113824,6.0,,,"$226,075.59"
2902,CA,CA,94303,226075.59,76508.0,37.444624,-122.13863500000001,6.0,,,"$226,075.59"
2903,CA,CA,94303,226075.59,81643.0,37.4445737,-122.1329457,2.0,,,"$226,075.59"
2904,CA,CA,94303,226075.59,88120.0,37.45173870000001,-122.1221304,2.0,,,"$226,075.59"
2905,CA,CA,94301,1175372.83,76699.0,37.444686,-122.16534899999999,1.0,,,"$1,175,372.83"
2906,CA,CA,94301,1175372.83,70402.0,37.443595,-122.161542,1.0,,,"$1,175,372.83"
2907,CA,CA,94301,1175372.83,75591.0,37.4466041,-122.15845139999999,2.0,,,"$1,175,372.83"
2908,CA,CA,94301,1175372.83,41329.0,37.443503,-122.162828,8.0,,,"$1,175,372.83"
2909,CA,CA,94301,1175372.83,41330.0,37.444402000000004,-122.16004299999999,4.0,,,"$1,175,372.83"
2910,CA,CA,94301,1175372.83,41795.0,37.440413,-122.163198,4.0,,,"$1,175,372.83"
2911,CA,CA,94301,1175372.83,52740.0,37.440771000000005,-122.163599,4.0,,,"$1,175,372.83"
2912,CA,CA,94301,1175372.83,62030.0,37.438497600000005,-122.1573751,2.0,,,"$1,175,372.83"
2913,CA,CA,94301,1175372.83,72545.0,37.44662,-122.162067,12.0,,,"$1,175,372.83"
2914,CA,CA,94301,1175372.83,72548.0,37.449096000000004,-122.157696,6.0,,,"$1,175,372.83"
2915,CA,CA,94158,174769.19,52355.0,37.769363,-122.38815290000001,6.0,,,"$174,769.19"
2916,CA,CA,94158,174769.19,76892.0,37.767288,-122.3947369,6.0,,,"$174,769.19"
2917,CA,CA,94158,174769.19,42273.0,37.7686653,-122.3894348,1.0,,,"$174,769.19"
2918,CA,CA,94158,174769.19,42274.0,37.768282,-122.39386200000001,9.0,,,"$174,769.19"
2919,CA,CA,94158,174769.19,46478.0,37.768753100000005,-122.38945770000001,1.0,,,"$174,769.19"
2920,CA,CA,94158,174769.19,53681.0,37.776140999999996,-122.388795,4.0,,,"$174,769.19"
2921,CA,CA,94158,174769.19,55803.0,37.7686081,-122.3949127,1.0,,,"$174,769.19"
2922,CA,CA,94158,174769.19,65649.0,37.766507,-122.39267099999999,16.0,,,"$174,769.19"
2923,CA,CA,94158,174769.19,68828.0,37.765919,-122.387496,4.0,,,"$174,769.19"
2924,CA,CA,94158,174769.19,76949.0,37.772489,-122.39183500000001,6.0,,,"$174,769.19"
2925,CA,CA,94158,174769.19,77999.0,37.7662389,-122.38971049999999,2.0,,,"$174,769.19"
2926,CA,CA,94133,138829.41,7280.0,37.80619,-122.4152,1.0,,,"$138,829.41"
2927,CA,CA,94133,138829.41,63097.0,37.80748,-122.41783090000001,1.0,,,"$138,829.41"
2928,CA,CA,94133,138829.41,48982.0,37.7963715,-122.4040146,1.0,,,"$138,829.41"
2929,CA,CA,94133,138829.41,51063.0,37.798311,-122.40936200000002,6.0,,,"$138,829.41"
2930,CA,CA,94133,138829.41,53074.0,37.808128,-122.41168,2.0,,,"$138,829.41"
2931,CA,CA,94133,138829.41,93086.0,37.804982,-122.41724599999999,5.0,,,"$138,829.41"
2932,CA,CA,94132,82305.66,63881.0,37.727969,-122.47703600000001,4.0,,,"$82,305.66"
2933,CA,CA,94132,82305.66,52748.0,37.720848,-122.477023,9.0,,,"$82,305.66"
2934,CA,CA,94132,82305.66,63882.0,37.726639,-122.476225,2.0,,,"$82,305.66"
2935,CA,CA,94132,82305.66,56264.0,37.718072,-122.48348999999999,4.0,,,"$82,305.66"
2936,CA,CA,94132,82305.66,56265.0,37.719017,-122.4806442,1.0,,,"$82,305.66"
2937,CA,CA,94132,82305.66,56267.0,37.720443700000004,-122.4830322,1.0,,,"$82,305.66"
2938,CA,CA,94132,82305.66,56268.0,37.7165375,-122.473877,1.0,,,"$82,305.66"
2939,CA,CA,94132,82305.66,56269.0,37.7189598,-122.48197169999999,1.0,,,"$82,305.66"
2940,CA,CA,94132,82305.66,56270.0,37.7177391,-122.48204040000002,1.0,,,"$82,305.66"
2941,CA,CA,94132,82305.66,56271.0,37.7143326,-122.4732971,1.0,,,"$82,305.66"
2942,CA,CA,94132,82305.66,56272.0,37.7176437,-122.4809494,1.0,,,"$82,305.66"
2943,CA,CA,94132,82305.66,56273.0,37.7208099,-122.48396299999999,1.0,,,"$82,305.66"
2944,CA,CA,94132,82305.66,56274.0,37.7136536,-122.4731369,1.0,,,"$82,305.66"
2945,CA,CA,94129,520557.14,63884.0,37.801464,-122.452078,2.0,,,"$520,557.14"
2946,CA,CA,94129,520557.14,78309.0,37.801464,-122.452078,2.0,,,"$520,557.14"
2947,CA,CA,94129,520557.14,43526.0,37.805726,-122.449579,4.0,,,"$520,557.14"
2948,CA,CA,94129,520557.14,48984.0,37.800819399999995,-122.4596939,5.0,,,"$520,557.14"
2949,CA,CA,94129,520557.14,80584.0,37.799694099999996,-122.46054840000002,1.0,,,"$520,557.14"
2950,CA,CA,94124,45621.2,64775.0,37.749068,-122.40241599999999,1.0,,,"$45,621.20"
2951,CA,CA,94123,286811.63,70601.0,37.803955,-122.429484,4.0,,,"$286,811.63"
2952,CA,CA,94123,286811.63,46474.0,37.7997284,-122.4351425,2.0,,,"$286,811.63"
2953,CA,CA,94122,90308.16,55800.0,37.763456,-122.458675,3.0,,,"$90,308.16"
2954,CA,CA,94118,214467.32,46473.0,37.768766,-122.468341,12.0,,,"$214,467.32"
2955,CA,CA,94116,96006.07,69016.0,37.741657000000004,-122.49847549999998,1.0,,,"$96,006.07"
2956,CA,CA,94115,229438.58,21351.0,37.784912,-122.430237,1.0,,,"$229,438.58"
2957,CA,CA,94115,229438.58,74916.0,37.786809000000005,-122.43032600000001,2.0,,,"$229,438.58"
2958,CA,CA,94115,229438.58,74937.0,37.785393,-122.42857,1.0,,,"$229,438.58"
2959,CA,CA,94115,229438.58,78813.0,37.79422,-122.437701,2.0,,,"$229,438.58"
2960,CA,CA,94115,229438.58,41340.0,37.78491210000001,-122.4302368,2.0,,,"$229,438.58"
2961,CA,CA,94115,229438.58,48173.0,37.785443,-122.44058999999999,6.0,,,"$229,438.58"
2962,CA,CA,94115,229438.58,66494.0,37.7849718,-122.44041029999998,1.0,,,"$229,438.58"
2963,CA,CA,94114,214636.59,42670.0,37.7507645,-122.43380520000001,1.0,,,"$214,636.59"
2964,CA,CA,94114,214636.59,92990.0,37.768318,-122.427109,6.0,,,"$214,636.59"
2965,CA,CA,94112,56190.95,50062.0,37.72398,-122.45495600000001,2.0,,,"$56,190.95"
2966,CA,CA,94112,56190.95,93313.0,37.724499,-122.455032,4.0,,,"$56,190.95"
2967,CA,CA,94111,776427.5,77894.0,37.788103,-122.399149,2.0,,,"$776,427.50"
2968,CA,CA,94111,776427.5,77893.0,37.792949,-122.398099,2.0,,,"$776,427.50"
2969,CA,CA,94111,776427.5,68891.0,37.792411,-122.399804,1.0,,,"$776,427.50"
2970,CA,CA,94111,776427.5,94544.0,37.79509,-122.396138,1.0,,,"$776,427.50"
2971,CA,CA,94111,776427.5,53537.0,37.7952,-122.3961,2.0,,,"$776,427.50"
2972,CA,CA,94111,776427.5,53539.0,37.7951389,-122.3973611,2.0,,,"$776,427.50"
2973,CA,CA,94111,776427.5,80133.0,37.79502720000001,-122.39850030000001,2.0,,,"$776,427.50"
2974,CA,CA,94111,776427.5,80134.0,37.7944167,-122.3996389,2.0,,,"$776,427.50"
2975,CA,CA,94111,776427.5,49993.0,37.803528899999996,-122.4035418,2.0,,,"$776,427.50"
2976,CA,CA,94111,776427.5,55734.0,37.7927019,-122.39995959999999,2.0,,,"$776,427.50"
2977,CA,CA,94111,776427.5,57937.0,37.794836,-122.403527,2.0,,,"$776,427.50"
2978,CA,CA,94111,776427.5,78807.0,37.795696,-122.398474,4.0,,,"$776,427.50"
2979,CA,CA,94111,776427.5,86223.0,37.8035066,-122.40359409999999,2.0,,,"$776,427.50"
2980,CA,CA,94111,776427.5,88436.0,37.793863,-122.400374,4.0,,,"$776,427.50"
2981,CA,CA,94111,776427.5,92384.0,37.7921892,-122.39839450000001,2.0,,,"$776,427.50"
2982,CA,CA,94110,114249.89,41206.0,37.754333,-122.404839,4.0,,,"$114,249.89"
2983,CA,CA,94109,136477.14,53916.0,37.790116999999995,-122.42273200000001,2.0,,,"$136,477.14"
2984,CA,CA,94109,136477.14,50969.0,37.788127,-122.42214299999999,1.0,,,"$136,477.14"
2985,CA,CA,94109,136477.14,68968.0,37.805852,-122.423004,1.0,,,"$136,477.14"
2986,CA,CA,94109,136477.14,38518.0,37.806798,-122.41948799999999,9.0,,,"$136,477.14"
2987,CA,CA,94109,136477.14,66341.0,37.791544099999996,-122.42211019999999,1.0,,,"$136,477.14"
2988,CA,CA,94109,136477.14,41341.0,37.7886429,-122.4200287,2.0,,,"$136,477.14"
2989,CA,CA,94109,136477.14,79269.0,37.8060458,-122.4224219,2.0,,,"$136,477.14"
2990,CA,CA,94109,136477.14,93321.0,37.789998,-122.423772,4.0,,,"$136,477.14"
2991,CA,CA,94109,136477.14,93660.0,37.788447999999995,-122.42199699999999,1.0,,,"$136,477.14"
2992,CA,CA,94108,118125.98,70404.0,37.792307,-122.410899,2.0,,,"$118,125.98"
2993,CA,CA,94108,118125.98,65680.0,37.791983,-122.409718,2.0,,,"$118,125.98"
2994,CA,CA,94108,118125.98,74966.0,37.791841,-122.40683999999999,1.0,,,"$118,125.98"
2995,CA,CA,94108,118125.98,21360.0,37.791790999999996,-122.41126499999999,3.0,,,"$118,125.98"
2996,CA,CA,94108,118125.98,92180.0,37.791930799999996,-122.4046043,2.0,,,"$118,125.98"
2997,CA,CA,94108,118125.98,33700.0,37.794803,-122.405064,2.0,,,"$118,125.98"
2998,CA,CA,94108,118125.98,46477.0,37.790044,-122.406901,14.0,,,"$118,125.98"
2999,CA,CA,94108,118125.98,50061.0,37.788153,-122.407574,8.0,,,"$118,125.98"
3000,CA,CA,94108,118125.98,51064.0,37.792013,-122.40450600000001,6.0,,,"$118,125.98"
3001,CA,CA,94108,118125.98,51243.0,37.7951078,-122.4036392,1.0,,,"$118,125.98"
3002,CA,CA,94108,118125.98,51726.0,37.792367999999996,-122.4094514,2.0,,,"$118,125.98"
3003,CA,CA,94108,118125.98,57789.0,37.792176399999995,-122.40921499999999,2.0,,,"$118,125.98"
3004,CA,CA,94107,188956.2,77356.0,37.78168,-122.39106000000001,1.0,,,"$188,956.20"
3005,CA,CA,94107,188956.2,77357.0,37.776326899999994,-122.391797,1.0,,,"$188,956.20"
3006,CA,CA,94107,188956.2,66342.0,37.7814995,-122.3912756,1.0,,,"$188,956.20"
3007,CA,CA,94107,188956.2,44981.0,37.779472399999996,-122.3918304,1.0,,,"$188,956.20"
3008,CA,CA,94107,188956.2,56181.0,37.777376000000004,-122.393161,4.0,,,"$188,956.20"
3009,CA,CA,94107,188956.2,57865.0,37.784418,-122.39941999999999,6.0,,,"$188,956.20"
3010,CA,CA,94107,188956.2,66430.0,37.780195500000005,-122.4039035,2.0,,,"$188,956.20"
3011,CA,CA,94107,188956.2,69721.0,37.784132,-122.395913,4.0,,,"$188,956.20"
3012,CA,CA,94107,188956.2,72391.0,37.7810555,-122.3923534,2.0,,,"$188,956.20"
3013,CA,CA,94107,188956.2,80180.0,37.782688,-122.39834599999999,4.0,,,"$188,956.20"
3014,CA,CA,94107,188956.2,80892.0,37.782959999999996,-122.39155500000001,4.0,,,"$188,956.20"
3015,CA,CA,94107,188956.2,93049.0,37.76443,-122.402822,3.0,,,"$188,956.20"
3016,CA,CA,94107,188956.2,93317.0,37.781216,-122.39974199999999,4.0,,,"$188,956.20"
3017,CA,CA,94105,371887.91,81145.0,37.7871905,-122.39902659999998,1.0,,,"$371,887.91"
3018,CA,CA,94105,371887.91,21358.0,37.78881,-122.40100000000001,1.0,,,"$371,887.91"
3019,CA,CA,94105,371887.91,63880.0,37.788865,-122.399359,4.0,,,"$371,887.91"
3020,CA,CA,94105,371887.91,75820.0,37.788877,-122.400282,4.0,,,"$371,887.91"
3021,CA,CA,94105,371887.91,68435.0,37.790344,-122.392211,1.0,,,"$371,887.91"
3022,CA,CA,94105,371887.91,92154.0,37.786471,-122.400421,1.0,,,"$371,887.91"
3023,CA,CA,94105,371887.91,92155.0,37.786471,-122.400421,1.0,,,"$371,887.91"
3024,CA,CA,94105,371887.91,79150.0,37.788424600000006,-122.39371470000002,2.0,,,"$371,887.91"
3025,CA,CA,94105,371887.91,82343.0,37.78848920000001,-122.39673490000001,4.0,,,"$371,887.91"
3026,CA,CA,94105,371887.91,82733.0,37.78796079999999,-122.3961165,4.0,,,"$371,887.91"
3027,CA,CA,94105,371887.91,92182.0,37.787861299999996,-122.3994485,2.0,,,"$371,887.91"
3028,CA,CA,94105,371887.91,43216.0,37.78853,-122.39514399999999,2.0,,,"$371,887.91"
3029,CA,CA,94105,371887.91,46476.0,37.791218,-122.39203899999998,2.0,,,"$371,887.91"
3030,CA,CA,94105,371887.91,49340.0,37.7855225,-122.3987503,2.0,,,"$371,887.91"
3031,CA,CA,94105,371887.91,51948.0,37.791128,-122.398126,4.0,,,"$371,887.91"
3032,CA,CA,94105,371887.91,68760.0,37.7908101,-122.3985221,2.0,,,"$371,887.91"
3033,CA,CA,94105,371887.91,76876.0,37.786325,-122.39823999999999,4.0,,,"$371,887.91"
3034,CA,CA,94105,371887.91,77868.0,37.787138,-122.39199199999999,15.0,,,"$371,887.91"
3035,CA,CA,94105,371887.91,86847.0,37.787980100000006,-122.3906612,2.0,,,"$371,887.91"
3036,CA,CA,94105,371887.91,86850.0,37.7880121,-122.39152050000001,2.0,,,"$371,887.91"
3037,CA,CA,94104,984532.06,70324.0,37.792602,-122.40043899999999,1.0,,,"$984,532.06"
3038,CA,CA,94104,984532.06,21354.0,37.792058000000004,-122.404312,1.0,,,"$984,532.06"
3039,CA,CA,94104,984532.06,65110.0,37.791185,-122.39968,2.0,,,"$984,532.06"
3040,CA,CA,94104,984532.06,92181.0,37.7911166,-122.4033771,6.0,,,"$984,532.06"
3041,CA,CA,94104,984532.06,49569.0,37.79282,-122.403595,1.0,,,"$984,532.06"
3042,CA,CA,94104,984532.06,60487.0,37.779489500000004,-122.3916604,1.0,,,"$984,532.06"
3043,CA,CA,94104,984532.06,66524.0,37.7914559,-122.40173329999999,1.0,,,"$984,532.06"
3044,CA,CA,94103,113823.37,70377.0,37.785049,-122.404104,2.0,,,"$113,823.37"
3045,CA,CA,94103,113823.37,63877.0,37.785428,-122.40546699999999,1.0,,,"$113,823.37"
3046,CA,CA,94103,113823.37,21353.0,37.784262,-122.39954499999999,2.0,,,"$113,823.37"
3047,CA,CA,94103,113823.37,50011.0,37.782078999999996,-122.40476399999999,2.0,,,"$113,823.37"
3048,CA,CA,94103,113823.37,70420.0,37.786525,-122.403093,1.0,,,"$113,823.37"
3049,CA,CA,94103,113823.37,69741.0,37.77582,-122.41723999999999,1.0,,,"$113,823.37"
3050,CA,CA,94103,113823.37,66339.0,37.766546500000004,-122.41005249999999,1.0,,,"$113,823.37"
3051,CA,CA,94103,113823.37,66343.0,37.7819286,-122.4041764,1.0,,,"$113,823.37"
3052,CA,CA,94103,113823.37,88368.0,37.777522,-122.415426,14.0,,,"$113,823.37"
3053,CA,CA,94103,113823.37,44977.0,37.782848,-122.40592600000001,14.0,,,"$113,823.37"
3054,CA,CA,94103,113823.37,44978.0,37.784418,-122.39941999999999,4.0,,,"$113,823.37"
3055,CA,CA,94103,113823.37,61114.0,37.782329,-122.4049949,2.0,,,"$113,823.37"
3056,CA,CA,94103,113823.37,61360.0,37.771117,-122.40286100000002,18.0,,,"$113,823.37"
3057,CA,CA,94103,113823.37,64740.0,37.7829829,-122.4058287,2.0,,,"$113,823.37"
3058,CA,CA,94103,113823.37,78385.0,37.774947999999995,-122.415848,4.0,,,"$113,823.37"
3059,CA,CA,94103,113823.37,80527.0,37.779907200000004,-122.4044935,2.0,,,"$113,823.37"
3060,CA,CA,94103,113823.37,81514.0,37.7828623,-122.40891809999998,2.0,,,"$113,823.37"
3061,CA,CA,94103,113823.37,88829.0,37.7711744,-122.4200215,2.0,,,"$113,823.37"
3062,CA,CA,94103,113823.37,72735.0,37.76605670000001,-122.401169,1.0,,,"$113,823.37"
3063,CA,CA,94103,113823.37,72736.0,37.76605670000001,-122.40136899999999,1.0,,,"$113,823.37"
3064,CA,CA,94102,91077.53,21366.0,37.780369,-122.417824,1.0,,,"$91,077.53"
3065,CA,CA,94102,91077.53,74824.0,37.785979,-122.41084599999999,1.0,,,"$91,077.53"
3066,CA,CA,94102,91077.53,65679.0,37.793863,-122.400374,1.0,,,"$91,077.53"
3067,CA,CA,94102,91077.53,21367.0,37.786061,-122.40708799999999,1.0,,,"$91,077.53"
3068,CA,CA,94102,91077.53,38517.0,37.784871,-122.40899099999999,2.0,,,"$91,077.53"
3069,CA,CA,94102,91077.53,76923.0,37.786467,-122.40976699999999,10.0,,,"$91,077.53"
3070,CA,CA,94102,91077.53,41338.0,37.780232,-122.41749399999999,4.0,,,"$91,077.53"
3071,CA,CA,94102,91077.53,44979.0,37.778071999999995,-122.422703,8.0,,,"$91,077.53"
3072,CA,CA,94102,91077.53,48172.0,37.780929,-122.419174,6.0,,,"$91,077.53"
3073,CA,CA,94102,91077.53,48695.0,37.788312,-122.40991899999999,4.0,,,"$91,077.53"
3074,CA,CA,94102,91077.53,48696.0,37.787558000000004,-122.410451,3.0,,,"$91,077.53"
3075,CA,CA,94102,91077.53,49995.0,37.7818291,-122.4214379,1.0,,,"$91,077.53"
3076,CA,CA,94102,91077.53,51949.0,37.7809703,-122.42118549999999,1.0,,,"$91,077.53"
3077,CA,CA,94102,91077.53,79330.0,37.780198,-122.42056699999999,9.0,,,"$91,077.53"
3078,CA,CA,94102,91077.53,87878.0,37.780321,-122.41688700000002,4.0,,,"$91,077.53"
3079,CA,CA,94102,91077.53,88358.0,37.7811058,-122.4179725,2.0,,,"$91,077.53"
3080,CA,CA,94102,91077.53,88833.0,37.7859757,-122.4073094,2.0,,,"$91,077.53"
3081,CA,CA,94102,91077.53,93108.0,37.78109,-122.41684,5.0,,,"$91,077.53"
3082,CA,CA,94089,95836.21,89042.0,37.413478999999995,-122.02191200000001,1.0,1.82830309597866,CA,"$95,836.21"
3083,CA,CA,94089,95836.21,89043.0,37.391317,-121.99221000000001,3.0,1.82830309597866,CA,"$95,836.21"
3084,CA,CA,94089,95836.21,72277.0,37.4009562,-122.01217539999999,1.0,1.82830309597866,CA,"$95,836.21"
3085,CA,CA,94089,95836.21,85529.0,37.398129,-122.013449,4.0,1.82830309597866,CA,"$95,836.21"
3086,CA,CA,94089,95836.21,92294.0,37.3967717,-122.01470249999998,2.0,1.82830309597866,CA,"$95,836.21"
3087,CA,CA,94089,95836.21,92489.0,37.396925,-122.0118648,1.0,1.82830309597866,CA,"$95,836.21"
3088,CA,CA,94089,95836.21,93362.0,37.403422,-122.00968799999998,4.0,1.82830309597866,CA,"$95,836.21"
3089,CA,CA,94087,169707.41,88986.0,37.340814,-122.041428,2.0,,,"$169,707.41"
3090,CA,CA,94087,169707.41,89041.0,37.370449,-122.04416200000001,1.0,,,"$169,707.41"
3091,CA,CA,94087,169707.41,39934.0,37.359362,-122.022783,1.0,,,"$169,707.41"
3092,CA,CA,94087,169707.41,92186.0,37.3598392,-122.02169520000001,2.0,,,"$169,707.41"
3093,CA,CA,94087,169707.41,75560.0,37.352973299999995,-122.0062547,1.0,,,"$169,707.41"
3094,CA,CA,94087,169707.41,85612.0,37.339571,-122.06118629999999,2.0,,,"$169,707.41"
3095,CA,CA,94087,169707.41,93627.0,37.358986,-122.02245800000001,1.0,,,"$169,707.41"
3096,CA,CA,94087,169707.41,93737.0,37.356815000000005,-122.020049,4.0,,,"$169,707.41"
3097,CA,CA,94086,121913.4,69883.0,37.371092600000004,-122.0161176,2.0,,,"$121,913.40"
3098,CA,CA,94086,121913.4,79700.0,37.377843,-122.03165800000001,2.0,,,"$121,913.40"
3099,CA,CA,94086,121913.4,80038.0,37.3781575,-122.0303295,2.0,,,"$121,913.40"
3100,CA,CA,94086,121913.4,80153.0,37.3702092,-122.03756740000001,2.0,,,"$121,913.40"
3101,CA,CA,94086,121913.4,80468.0,37.370459600000004,-122.03819740000002,2.0,,,"$121,913.40"
3102,CA,CA,94086,121913.4,82503.0,37.3762521,-122.02521780000001,1.0,,,"$121,913.40"
3103,CA,CA,94086,121913.4,82529.0,37.3764722,-122.0254867,1.0,,,"$121,913.40"
3104,CA,CA,94086,121913.4,85472.0,37.3829959,-122.047375,2.0,,,"$121,913.40"
3105,CA,CA,94085,102592.78,89040.0,37.395718,-122.03475700000001,1.0,,,"$102,592.78"
3106,CA,CA,94085,102592.78,51250.0,37.378927000000004,-122.005504,1.0,,,"$102,592.78"
3107,CA,CA,94085,102592.78,66644.0,37.3818549,-122.0015949,2.0,,,"$102,592.78"
3108,CA,CA,94085,102592.78,66826.0,37.388529999999996,-122.04493400000001,4.0,,,"$102,592.78"
3109,CA,CA,94080,78297.54,67924.0,37.647798,-122.407022,8.0,,,"$78,297.54"
3110,CA,CA,94080,78297.54,76697.0,37.527254,-122.284319,1.0,,,"$78,297.54"
3111,CA,CA,94080,78297.54,75492.0,37.66004,-122.397275,2.0,,,"$78,297.54"
3112,CA,CA,94080,78297.54,64982.0,37.668852,-122.390083,3.0,,,"$78,297.54"
3113,CA,CA,94080,78297.54,65240.0,37.652159999999995,-122.39511999999999,7.0,,,"$78,297.54"
3114,CA,CA,94080,78297.54,65265.0,37.664328000000005,-122.39091499999999,2.0,,,"$78,297.54"
3115,CA,CA,94080,78297.54,65316.0,37.664203,-122.391043,4.0,,,"$78,297.54"
3116,CA,CA,94080,78297.54,66727.0,37.791545,-122.412623,2.0,,,"$78,297.54"
3117,CA,CA,94080,78297.54,69005.0,37.645789,-122.427601,1.0,,,"$78,297.54"
3118,CA,CA,94080,78297.54,73702.0,37.65831,-122.399556,2.0,,,"$78,297.54"
3119,CA,CA,94080,78297.54,76318.0,37.6655539,-122.38245330000001,10.0,,,"$78,297.54"
3120,CA,CA,94080,78297.54,79211.0,37.64964129999999,-122.40429509999998,2.0,,,"$78,297.54"
